rx_role,recv_ms,run_id,tx_id,node_id,seq,tx_ms,region,event,priority,usefulness,stale_after,policy,rssi,snr,parse_ok,parse_error,wall_time_utc,serial_port,raw_line
RX,2665945,R24,TXA,N01,284,285529,E,1,0.72,0.74,5.0,F,-37.0,9.25,True,,2026-06-27T14:27:57.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2665945,R24,TXA,N01,284,285529,E,1,0.72,0.74,5,F,-37,9.25"
RX,2666460,R24,TXB,N16,142,286044,E,1,0.72,0.74,5.0,U,-48.0,9.25,True,,2026-06-27T14:27:57.766+00:00,/dev/cu.usbserial-576B0005451,"RX,2666460,R24,TXB,N16,142,286044,E,1,0.72,0.74,5,U,-48,9.25"
RX,2666945,R24,TXA,N01,285,286529,F,0,0.12,0.15,5.0,F,-38.0,9.5,True,,2026-06-27T14:27:58.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2666945,R24,TXA,N01,285,286529,F,0,0.12,0.15,5,F,-38,9.50"
RX,2667945,R24,TXA,N01,286,287529,G,1,0.69,0.63,5.0,F,-38.0,9.5,True,,2026-06-27T14:27:59.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2667945,R24,TXA,N01,286,287529,G,1,0.69,0.63,5,F,-38,9.50"
RX,2668460,R24,TXB,N16,143,288044,G,1,0.69,0.63,5.0,U,-48.0,9.75,True,,2026-06-27T14:27:59.766+00:00,/dev/cu.usbserial-576B0005451,"RX,2668460,R24,TXB,N16,143,288044,G,1,0.69,0.63,5,U,-48,9.75"
RX,2668945,R24,TXA,N01,287,288529,H,0,0.44,0.46,5.0,F,-38.0,9.25,True,,2026-06-27T14:28:00.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2668945,R24,TXA,N01,287,288529,H,0,0.44,0.46,5,F,-38,9.25"
RX,2669945,R24,TXA,N01,288,289529,A,1,0.95,0.92,5.0,F,-37.0,9.5,True,,2026-06-27T14:28:01.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2669945,R24,TXA,N01,288,289529,A,1,0.95,0.92,5,F,-37,9.50"
RX,2670460,R24,TXB,N16,144,290044,A,1,0.95,0.92,5.0,U,-48.0,9.25,True,,2026-06-27T14:28:01.766+00:00,/dev/cu.usbserial-576B0005451,"RX,2670460,R24,TXB,N16,144,290044,A,1,0.95,0.92,5,U,-48,9.25"
RX,2670945,R24,TXA,N01,289,290529,B,0,0.2,0.18,5.0,F,-38.0,9.0,True,,2026-06-27T14:28:02.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2670945,R24,TXA,N01,289,290529,B,0,0.20,0.18,5,F,-38,9.00"
RX,2671945,R24,TXA,N01,290,291529,C,1,0.88,0.84,5.0,F,-38.0,9.0,True,,2026-06-27T14:28:03.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2671945,R24,TXA,N01,290,291529,C,1,0.88,0.84,5,F,-38,9.00"
RX,2672460,R24,TXB,N16,145,292044,C,1,0.88,0.84,5.0,U,-48.0,9.75,True,,2026-06-27T14:28:03.766+00:00,/dev/cu.usbserial-576B0005451,"RX,2672460,R24,TXB,N16,145,292044,C,1,0.88,0.84,5,U,-48,9.75"
RX,2672945,R24,TXA,N01,291,292529,D,0,0.35,0.42,5.0,F,-38.0,9.25,True,,2026-06-27T14:28:04.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2672945,R24,TXA,N01,291,292529,D,0,0.35,0.42,5,F,-38,9.25"
RX,2673945,R24,TXA,N01,292,293529,E,1,0.75,0.79,5.0,F,-38.0,9.5,True,,2026-06-27T14:28:05.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2673945,R24,TXA,N01,292,293529,E,1,0.75,0.79,5,F,-38,9.50"
RX,2674460,R24,TXB,N16,146,294044,E,1,0.75,0.79,5.0,U,-48.0,9.5,True,,2026-06-27T14:28:05.766+00:00,/dev/cu.usbserial-576B0005451,"RX,2674460,R24,TXB,N16,146,294044,E,1,0.75,0.79,5,U,-48,9.50"
RX,2674945,R24,TXA,N01,293,294529,F,0,0.1,0.08,5.0,F,-38.0,8.5,True,,2026-06-27T14:28:06.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2674945,R24,TXA,N01,293,294529,F,0,0.10,0.08,5,F,-38,8.50"
RX,2675945,R24,TXA,N01,294,295529,G,1,0.65,0.67,5.0,F,-38.0,9.25,True,,2026-06-27T14:28:07.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2675945,R24,TXA,N01,294,295529,G,1,0.65,0.67,5,F,-38,9.25"
RX,2676460,R24,TXB,N16,147,296044,G,1,0.65,0.67,5.0,U,-48.0,9.25,True,,2026-06-27T14:28:07.765+00:00,/dev/cu.usbserial-576B0005451,"RX,2676460,R24,TXB,N16,147,296044,G,1,0.65,0.67,5,U,-48,9.25"
RX,2676945,R24,TXA,N01,295,296529,H,0,0.48,0.49,5.0,F,-38.0,9.25,True,,2026-06-27T14:28:08.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2676945,R24,TXA,N01,295,296529,H,0,0.48,0.49,5,F,-38,9.25"
RX,2677945,R24,TXA,N01,296,297529,A,1,0.9,0.91,5.0,F,-38.0,9.5,True,,2026-06-27T14:28:09.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2677945,R24,TXA,N01,296,297529,A,1,0.90,0.91,5,F,-38,9.50"
RX,2678460,R24,TXB,N16,148,298044,A,1,0.9,0.91,5.0,U,-47.0,9.25,True,,2026-06-27T14:28:09.766+00:00,/dev/cu.usbserial-576B0005451,"RX,2678460,R24,TXB,N16,148,298044,A,1,0.90,0.91,5,U,-47,9.25"
RX,2678945,R24,TXA,N01,297,298529,B,0,0.22,0.21,5.0,F,-37.0,9.75,True,,2026-06-27T14:28:10.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2678945,R24,TXA,N01,297,298529,B,0,0.22,0.21,5,F,-37,9.75"
RX,2679945,R24,TXA,N01,298,299529,C,1,0.82,0.77,5.0,F,-38.0,9.25,True,,2026-06-27T14:28:11.249+00:00,/dev/cu.usbserial-576B0005451,"RX,2679945,R24,TXA,N01,298,299529,C,1,0.82,0.77,5,F,-38,9.25"
RX,2680460,R24,TXB,N16,149,300044,C,1,0.82,0.77,5.0,U,-48.0,9.5,True,,2026-06-27T14:28:11.765+00:00,/dev/cu.usbserial-576B0005451,"RX,2680460,R24,TXB,N16,149,300044,C,1,0.82,0.77,5,U,-48,9.50"
RX,2680945,R24,TXA,N01,299,300529,D,0,0.4,0.36,5.0,F,-38.0,9.25,True,,2026-06-27T14:28:12.249+00:00,/dev/cu.usbserial-576B0005451,"RX,2680945,R24,TXA,N01,299,300529,D,0,0.40,0.36,5,F,-38,9.25"
RX,2681945,R24,TXA,N01,300,301529,E,1,0.72,0.74,5.0,F,-38.0,9.5,True,,2026-06-27T14:28:13.249+00:00,/dev/cu.usbserial-576B0005451,"RX,2681945,R24,TXA,N01,300,301529,E,1,0.72,0.74,5,F,-38,9.50"
RX,2682460,R24,TXB,N16,150,302044,E,1,0.72,0.74,5.0,U,-47.0,9.5,True,,2026-06-27T14:28:13.765+00:00,/dev/cu.usbserial-576B0005451,"RX,2682460,R24,TXB,N16,150,302044,E,1,0.72,0.74,5,U,-47,9.50"
RX,2682945,R24,TXA,N01,301,302529,F,0,0.12,0.15,5.0,F,-36.0,9.5,True,,2026-06-27T14:28:14.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2682945,R24,TXA,N01,301,302529,F,0,0.12,0.15,5,F,-36,9.50"
RX,2683945,R24,TXA,N01,302,303529,G,1,0.69,0.63,5.0,F,-37.0,9.25,True,,2026-06-27T14:28:15.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2683945,R24,TXA,N01,302,303529,G,1,0.69,0.63,5,F,-37,9.25"
RX,2684461,R24,TXB,N16,151,304044,G,1,0.69,0.63,5.0,U,-48.0,9.5,True,,2026-06-27T14:28:15.766+00:00,/dev/cu.usbserial-576B0005451,"RX,2684461,R24,TXB,N16,151,304044,G,1,0.69,0.63,5,U,-48,9.50"
RX,2684945,R24,TXA,N01,303,304529,H,0,0.44,0.46,5.0,F,-37.0,9.25,True,,2026-06-27T14:28:16.249+00:00,/dev/cu.usbserial-576B0005451,"RX,2684945,R24,TXA,N01,303,304529,H,0,0.44,0.46,5,F,-37,9.25"
RX,2685945,R24,TXA,N01,304,305529,A,1,0.95,0.92,5.0,F,-37.0,9.25,True,,2026-06-27T14:28:17.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2685945,R24,TXA,N01,304,305529,A,1,0.95,0.92,5,F,-37,9.25"
RX,2686460,R24,TXB,N16,152,306044,A,1,0.95,0.92,5.0,U,-48.0,9.5,True,,2026-06-27T14:28:17.765+00:00,/dev/cu.usbserial-576B0005451,"RX,2686460,R24,TXB,N16,152,306044,A,1,0.95,0.92,5,U,-48,9.50"
RX,2686945,R24,TXA,N01,305,306529,B,0,0.2,0.18,5.0,F,-38.0,9.25,True,,2026-06-27T14:28:18.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2686945,R24,TXA,N01,305,306529,B,0,0.20,0.18,5,F,-38,9.25"
RX,2687945,R24,TXA,N01,306,307529,C,1,0.88,0.84,5.0,F,-38.0,9.0,True,,2026-06-27T14:28:19.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2687945,R24,TXA,N01,306,307529,C,1,0.88,0.84,5,F,-38,9.00"
