rx_role,recv_ms,run_id,tx_id,node_id,seq,tx_ms,region,event,priority,usefulness,stale_after,policy,rssi,snr,parse_ok,parse_error,wall_time_utc,serial_port,raw_line
RX,4055674,R35,TXF,N76,56,232131,E,1,0.87,0.84,5.0,U,-73.0,9.75,True,,2026-07-11T14:55:46.082+00:00,/dev/cu.usbserial-576B0005451,"RX,4055674,R35,TXF,N76,56,232131,E,1,0.87,0.84,5,U,-73,9.75"
RX,4055978,R35,TXD,N46,28,232430,G,1,0.93,0.9,5.0,U,-70.0,9.25,True,,2026-07-11T14:55:46.385+00:00,/dev/cu.usbserial-576B0005451,"RX,4055978,R35,TXD,N46,28,232430,G,1,0.93,0.90,5,U,-70,9.25"
RX,4056175,R35,TXA,N01,230,232626,G,1,0.93,0.9,5.0,F,-74.0,9.25,True,,2026-07-11T14:55:46.583+00:00,/dev/cu.usbserial-576B0005451,"RX,4056175,R35,TXA,N01,230,232626,G,1,0.93,0.90,5,F,-74,9.25"
RX,4056443,R35,TXB,N16,114,232893,E,1,0.87,0.84,5.0,U,-88.0,8.5,True,,2026-07-11T14:55:46.851+00:00,/dev/cu.usbserial-576B0005451,"RX,4056443,R35,TXB,N16,114,232893,E,1,0.87,0.84,5,U,-88,8.50"
RX,4056624,R35,TXG,N91,27,233080,G,1,0.93,0.9,5.0,U,-68.0,9.5,True,,2026-07-11T14:55:47.031+00:00,/dev/cu.usbserial-576B0005451,"RX,4056624,R35,TXG,N91,27,233080,G,1,0.93,0.90,5,U,-68,9.50"
RX,4056926,R35,TXE,N61,112,233382,A,1,0.75,0.72,5.0,U,-71.0,9.25,True,,2026-07-11T14:55:47.333+00:00,/dev/cu.usbserial-576B0005451,"RX,4056926,R35,TXE,N61,112,233382,A,1,0.75,0.72,5,U,-71,9.25"
RX,4057175,R35,TXA,N01,231,233626,H,1,0.32,0.3,5.0,F,-74.0,9.5,True,,2026-07-11T14:55:47.583+00:00,/dev/cu.usbserial-576B0005451,"RX,4057175,R35,TXA,N01,231,233626,H,1,0.32,0.30,5,F,-74,9.50"
RX,4057674,R35,TXF,N76,57,234131,G,1,0.93,0.9,5.0,U,-73.0,9.5,True,,2026-07-11T14:55:48.082+00:00,/dev/cu.usbserial-576B0005451,"RX,4057674,R35,TXF,N76,57,234131,G,1,0.93,0.90,5,U,-73,9.50"
RX,4057833,R35,TXJ,N136,27,234280,G,1,0.93,0.9,5.0,U,-81.0,9.5,True,,2026-07-11T14:55:48.240+00:00,/dev/cu.usbserial-576B0005451,"RX,4057833,R35,TXJ,N136,27,234280,G,1,0.93,0.90,5,U,-81,9.50"
RX,4057928,R35,TXC,N31,56,234381,E,1,0.87,0.84,5.0,U,-78.0,9.75,True,,2026-07-11T14:55:48.335+00:00,/dev/cu.usbserial-576B0005451,"RX,4057928,R35,TXC,N31,56,234381,E,1,0.87,0.84,5,U,-78,9.75"
